!Sample_title	!Sample_geo_accession	!Sample_status	!Sample_submission_date	!Sample_last_update_date	!Sample_type	!Sample_channel_count	!Sample_source_name_ch1	!Sample_organism_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_characteristics_ch1	!Sample_molecule_ch1	!Sample_extract_protocol_ch1	!Sample_label_ch1	!Sample_label_protocol_ch1	!Sample_taxid_ch1	!Sample_hyb_protocol	!Sample_scan_protocol	!Sample_data_processing	!Sample_platform_id	!Sample_contact_name	!Sample_contact_laboratory	!Sample_contact_department	!Sample_contact_institute	!Sample_contact_address	!Sample_contact_city	!Sample_contact_state	!Sample_contact_zip/postal_code	!Sample_contact_country	!Sample_supplementary_file	!Sample_data_row_count	!Sample_relation
IGTB1683.14	GSM1351742	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 31	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351742/suppl/GSM1351742_EA10047_234049_HUGENE-1_0-ST-V1_IGTB1683.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1686.14	GSM1351743	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 50	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351743/suppl/GSM1351743_EA10047_234082_HUGENE-1_0-ST-V1_IGTB1686.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1688.14	GSM1351744	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 35	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351744/suppl/GSM1351744_EA10047_234068_HUGENE-1_0-ST-V1_IGTB1688.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB1698.14	GSM1351745	Public on May 02 2014	Mar 19 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 20	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1351nnn/GSM1351745/suppl/GSM1351745_EA10047_234065_HUGENE-1_0-ST-V1_IGTB1698.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB71.14	GSM1355940	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 38	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355940/suppl/GSM1355940_EA10047_148828_HUGENE-1_0-ST-V1_IGTB71.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB71.14BR1	GSM1355941	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 38	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355941/suppl/GSM1355941_EA10047_220984_HUGENE-1_0-ST-V1_IGTB71.14BR1.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB105.14	GSM1355942	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 42	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355942/suppl/GSM1355942_EA10047_148830_HUGENE-1_0-ST-V1_IGTB105.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB151.14	GSM1355943	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 24	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355943/suppl/GSM1355943_EA10047_113478_HUGENE-1_0-ST-V1_IGTB151.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB151.14BR1	GSM1355944	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 24	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 1	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355944/suppl/GSM1355944_EA10047_113550_HUGENE-1_0-ST-V1_IGTB151.14BR1.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB308.F14	GSM1355945	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 33	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355945/suppl/GSM1355945_EA10047_239719_HUGENE-1_0-ST-V1_IGTB308.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB495.14	GSM1355946	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 51	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355946/suppl/GSM1355946_EA10047_221146_HUGENE-1_0-ST-V1_IGTB495.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB514.F14	GSM1355947	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 26	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355947/suppl/GSM1355947_EA10047_239727_HUGENE-1_0-ST-V1_IGTB514.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB692.14	GSM1355948	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 22	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355948/suppl/GSM1355948_EA10047_221117_HUGENE-1_0-ST-V1_IGTB692.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB708.F14	GSM1355949	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 21	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 6	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355949/suppl/GSM1355949_EA10047_239735_HUGENE-1_0-ST-V1_IGTB708.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB708.14	GSM1355950	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 21	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 4	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355950/suppl/GSM1355950_EA10047_221137_HUGENE-1_0-ST-V1_IGTB708.14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB800.F14	GSM1355951	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 27	Sex: Male	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 5	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355951/suppl/GSM1355951_EA10047_234127_HUGENE-1_0-ST-V1_IGTB800.F14.CEL.gz	21727	Reanalyzed by: GSE86357
IGTB823.14	GSM1355952	Public on May 02 2014	Mar 21 2014	Sep 01 2016	RNA	1	healthy individual_monocytes from PBMCs	Homo sapiens	age (yrs): 30	Sex: Female	cell type: monocytes from peripheral blood mononuclear cells (PBMCs)	batch: 3	inclusion markers: CD14+	exclusion markers: CD3- CD16-	phenotype markers: CD3- CD14+ CD16-	separation method: Aria Sorter	total RNA	TriZol	biotin	Affymetrix GeneChip WT Terminal Labeling and Controls Kit	9606	Ambion WT Expression Kit	Affymetrix GeneChip Scanner	"The datasets was pre-filtered to keep only those probesets for which a gene symbol could be found in the Affymetrix annotation. CEL files were normalized using Affymetrix Power Tools on the predefined probeset ID list mentioned above, and using the standard RMA workflow (background adjustment, quantile normalization, median polish probeset summarization). Output on 2^ scale."	GPL6244	"Liang,,Yang"	CBDM	Pathology	Harvard Medical School	77 Avenue Louis Pasteur	Boston	MA	2115	USA	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1355nnn/GSM1355952/suppl/GSM1355952_EA10047_149019_HUGENE-1_0-ST-V1_IGTB823.14.CEL.gz	21727	Reanalyzed by: GSE86357
